year,month,date,CO2
1979,4,19,339.03
1979,4,20,338.85
1979,4,21,338.95
1979,4,22,338.98
1979,4,23,339.66
1979,4,24,340.21
1979,4,25,339.39
1979,4,26,338.97
1979,4,27,339.06
1979,4,29,339.7
1979,4,30,340.08
1979,5,1,339.9
1979,5,2,339.55
1979,5,4,339.02
1979,5,5,338.9
1979,5,6,338.88
1979,5,8,338.6
1979,5,10,338.36
1979,5,14,338.45
1979,5,15,339.22
1979,5,16,339.56
1979,5,19,339.54
1979,5,20,339.84
1979,5,21,339.52
1979,5,23,340.24
1979,5,24,338.91
1979,5,25,338.68
1979,5,26,339.24
1979,5,27,339.22
1979,5,28,339.37
1979,5,30,339.85
1979,6,2,340.24
1979,6,3,340.18
1979,6,4,339.65
1979,6,5,339.68
1979,6,6,339.7
1979,6,7,339.63
1979,6,8,339.59
1979,6,10,339.34
1979,6,11,339.09
1979,6,14,338.74
1979,6,16,338.87
1979,6,17,338.78
1979,6,18,339.32
1979,6,19,339.02
1979,6,20,339.22
1979,6,21,339.35
1979,6,22,339.19
1979,6,28,338.91
1979,6,30,338.95
1979,7,1,338.3
1979,7,2,337.26
1979,7,4,338.47
1979,7,5,338.42
1979,7,6,338.15
1979,7,7,338.22
1979,7,8,337.94
1979,7,10,336.53
1979,7,11,338.24
1979,7,13,337.96
1979,7,14,337.82
1979,7,15,337.8
1979,7,16,338.26
1979,7,17,337.81
1979,7,18,338.09
1979,7,19,337.92
1979,7,21,337.57
1979,7,22,337.47
1979,7,23,337.07
1979,7,24,336.4
1979,7,25,336.41
1979,7,26,337.25
1979,7,27,335.4
1979,7,29,336.59
1979,7,30,337.2
1979,7,31,337.01
1979,8,3,336.71
1979,8,4,336.74
1979,8,6,336.17
1979,8,7,336.21
1979,8,8,336.25
1979,8,9,336.59
1979,8,10,336.43
1979,8,11,336.45
1979,8,12,336.61
1979,8,13,336.13
1979,8,15,336.19
1979,8,16,335.81
1979,8,17,336.1
1979,8,19,336.08
1979,8,20,335.73
1979,8,21,335.31
1979,8,22,334.02
1979,8,23,334.95
1979,8,24,333.89
1979,8,25,333.68
1979,8,28,335.41
1979,8,29,335.58
1979,8,30,334.89
1979,8,31,333.92
1979,9,1,335.13
1979,9,6,333.27
1979,9,7,334.21
1979,9,11,335.03
1979,9,12,335.02
1979,9,14,334.49
1979,9,15,333.07
1979,9,16,333.81
1979,9,18,334.42
1979,9,19,333.28
1979,9,20,334.09
1979,9,21,333.01
1979,9,22,333.02
1979,9,23,333.11
1979,9,25,333.36
1979,9,26,333.42
1979,9,28,333.77
1979,9,29,334.4
1979,9,30,334.11
1979,10,1,334.42
1979,10,2,334.12
1979,10,3,334.12
1979,10,5,333.61
1979,10,6,334.24
1979,10,7,334.65
1979,10,11,334.8
1979,10,13,334.12
1979,10,14,333.95
1979,10,15,334.02
1979,10,16,334.04
1979,10,17,334.27
1979,10,18,334.25
1979,10,19,334.13
1979,10,20,333.95
1979,10,21,333.83
1979,10,22,335.73
1979,10,23,333.75
1979,10,24,334.22
1979,10,25,334.27
1979,10,26,334.34
1979,10,27,334.34
1979,10,28,334.46
1979,10,30,334.4
1979,10,31,334.66
1979,11,3,334.63
1979,11,4,334.84
1979,11,5,334.72
1979,11,6,334.55
1979,11,7,334.5
1979,11,8,334.77
1979,11,9,335.11
1979,11,10,335.1
1979,11,11,334.54
1979,11,12,335.13
1979,11,13,334.79
1979,11,14,335.45
1979,11,15,335.98
1979,11,16,335.71
1979,11,17,335.91
1979,11,18,335.94
1979,11,19,335.76
1979,11,20,335.47
1979,11,21,335.44
1979,11,22,335.5
1979,11,23,335.64
1979,11,24,336.79
1979,11,25,335.87
1979,11,26,335.84
1979,11,27,335.68
1979,11,28,335.72
1979,11,29,335.84
1979,11,30,336.02
1979,12,1,336.19
1979,12,2,336.04
1979,12,3,336.2
1979,12,4,336.28
1979,12,5,336.56
1979,12,6,336.91
1979,12,7,336.58
1979,12,8,336.24
1979,12,10,336.23
1979,12,11,336.73
1979,12,12,336.88
1979,12,13,336.88
1979,12,14,336.83
1979,12,15,336.78
1979,12,16,336.7
1979,12,17,336.72
1979,12,21,337.6
1979,12,27,337.29
1979,12,28,337.25
1979,12,29,337.05
1979,12,30,337.2
1979,12,31,337.21
1980,1,1,337.85
1980,1,2,337.32
1980,1,3,337.75
1980,1,4,337.7
1980,1,5,337.65
1980,1,6,337.25
1980,1,7,337.86
1980,1,8,337.31
1980,1,10,337.0
1980,1,11,337.5
1980,1,12,337.49
1980,1,13,337.75
1980,1,14,337.45
1980,1,15,337.54
1980,1,16,336.94
1980,1,18,337.89
1980,1,19,338.7
1980,1,20,338.17
1980,1,21,337.72
1980,1,22,339.5
1980,1,23,339.64
1980,1,24,338.64
1980,1,25,338.63
1980,1,26,338.22
1980,1,27,338.17
1980,1,28,338.37
1980,1,29,337.75
1980,1,30,337.9
1980,1,31,337.56
1980,2,1,337.6
1980,2,2,337.86
1980,2,3,338.49
1980,2,4,338.4
1980,2,5,338.88
1980,2,6,338.14
1980,2,7,338.46
1980,2,10,337.2
1980,2,12,337.45
1980,2,13,338.54
1980,2,14,338.18
1980,2,15,338.98
1980,2,16,338.76
1980,2,17,338.64
1980,2,18,338.61
1980,2,19,338.64
1980,2,20,338.33
1980,2,21,338.38
1980,2,22,337.88
1980,2,23,337.97
1980,2,24,338.01
1980,2,25,338.32
1980,2,26,339.66
1980,2,27,338.84
1980,2,28,338.5
1980,2,29,338.81
1980,3,1,340.26
1980,3,2,340.25
1980,3,4,339.02
1980,3,8,339.02
1980,3,9,339.33
1980,3,10,339.23
1980,3,11,339.87
1980,3,13,340.22
1980,3,14,340.24
1980,3,15,340.11
1980,3,16,339.88
1980,3,17,339.49
1980,3,18,339.29
1980,3,20,339.43
1980,3,21,340.21
1980,3,23,340.43
1980,3,24,340.91
1980,3,25,340.58
1980,3,26,341.19
1980,3,27,340.63
1980,3,29,341.3
1980,3,30,341.1
1980,3,31,340.44
1980,4,1,340.49
1980,4,2,340.44
1980,4,4,340.7
1980,4,7,340.92
1980,4,8,340.97
1980,4,9,340.42
1980,4,11,340.51
1980,4,12,341.25
1980,4,14,340.63
1980,4,15,341.83
1980,4,16,340.9
1980,4,17,341.02
1980,4,18,340.75
1980,4,19,340.77
1980,4,20,341.31
1980,4,21,340.76
1980,4,22,341.12
1980,4,23,341.47
1980,4,24,341.03
1980,4,25,341.01
1980,4,26,341.25
1980,4,27,341.32
1980,4,28,341.24
1980,4,29,341.16
1980,5,1,341.33
1980,5,2,341.42
1980,5,3,341.65
1980,5,4,341.73
1980,5,7,341.96
1980,5,8,341.41
1980,5,10,340.47
1980,5,11,340.98
1980,5,12,341.87
1980,5,13,342.37
1980,5,14,341.27
1980,5,15,341.42
1980,5,17,342.38
1980,5,18,341.64
1980,5,19,341.76
1980,5,20,341.5
1980,5,22,341.26
1980,5,24,340.54
1980,5,25,340.61
1980,5,26,340.98
1980,5,27,340.76
1980,5,29,341.95
1980,5,30,341.96
1980,5,31,341.66
1980,6,1,341.92
1980,6,2,341.75
1980,6,3,341.61
1980,6,6,341.32
1980,6,7,341.62
1980,6,9,341.6
1980,6,10,342.21
1980,6,11,341.49
1980,6,13,341.49
1980,6,14,341.33
1980,6,15,342.34
1980,6,16,341.98
1980,6,18,341.77
1980,6,19,341.25
1980,6,20,340.96
1980,6,21,340.72
1980,6,22,340.64
1980,6,24,341.24
1980,6,26,340.52
1980,6,27,340.63
1980,7,1,340.55
1980,7,2,340.56
1980,7,3,340.44
1980,7,4,340.45
1980,7,5,340.44
1980,7,6,340.27
1980,7,8,340.52
1980,7,9,340.14
1980,7,10,339.86
1980,7,11,338.98
1980,7,14,340.1
1980,7,15,340.17
1980,7,16,340.06
1980,7,17,337.69
1980,7,18,338.73
1980,7,19,339.06
1980,7,20,338.99
1980,7,21,337.59
1980,7,22,338.82
1980,7,24,339.52
1980,7,25,339.37
1980,7,26,338.34
1980,7,27,339.24
1980,7,28,339.05
1980,7,29,338.88
1980,7,30,338.4
1980,8,1,338.61
1980,8,2,338.68
1980,8,3,337.36
1980,8,4,336.81
1980,8,7,336.18
1980,8,10,338.61
1980,8,14,337.39
1980,8,15,337.69
1980,8,16,338.27
1980,8,19,337.97
1980,8,22,338.74
1980,8,23,338.38
1980,8,25,337.75
1980,8,26,338.19
1980,8,29,338.09
1980,8,30,334.79
1980,9,2,336.38
1980,9,5,337.15
1980,9,6,337.17
1980,9,7,336.22
1980,9,8,335.62
1980,9,12,335.59
1980,9,13,336.4
1980,9,14,337.44
1980,9,15,337.23
1980,9,17,336.14
1980,9,18,336.19
1980,9,19,335.17
1980,9,22,335.18
1980,9,27,336.23
1980,9,28,336.24
1980,10,1,335.42
1980,10,4,335.66
1980,10,5,335.7
1980,10,6,336.16
1980,10,7,335.88
1980,10,8,335.74
1980,10,9,335.42
1980,10,10,335.61
1980,10,11,335.51
1980,10,12,336.02
1980,10,13,336.43
1980,10,14,335.88
1980,10,15,335.98
1980,10,16,336.16
1980,10,17,336.36
1980,10,18,335.94
1980,10,20,336.22
1980,10,21,336.35
1980,10,22,336.53
1980,10,23,336.98
1980,10,24,336.41
1980,10,25,336.56
1980,10,26,336.69
1980,10,29,336.28
1980,10,30,336.53
1980,10,31,337.18
1980,11,1,336.76
1980,11,2,336.54
1980,11,3,336.81
1980,11,4,336.72
1980,11,5,337.3
1980,11,6,337.07
1980,11,7,337.04
1980,11,8,336.81
1980,11,9,337.22
1980,11,10,336.93
1980,11,11,337.84
1980,11,12,337.83
1980,11,13,337.61
1980,11,16,337.16
1980,11,17,337.09
1980,11,18,337.23
1980,11,19,337.2
1980,11,20,337.27
1980,11,21,337.26
1980,11,22,337.32
1980,11,23,337.55
1980,11,24,337.77
1980,11,25,337.7
1980,11,26,337.64
1980,11,27,337.71
1980,11,28,337.53
1980,11,29,337.65
1980,12,1,337.5
1980,12,2,337.59
1980,12,5,337.92
1980,12,6,338.17
1980,12,9,338.06
1980,12,11,338.15
1980,12,12,338.06
1980,12,14,338.47
1980,12,15,338.48
1980,12,16,338.8
1980,12,17,338.54
1980,12,18,338.76
1980,12,19,338.47
1980,12,20,338.1
1980,12,21,337.87
1980,12,22,338.3
1980,12,23,338.6
1980,12,25,338.63
1980,12,26,338.25
1980,12,27,338.7
1980,12,28,338.74
1980,12,29,338.59
1980,12,30,338.91
1980,12,31,338.93
1981,1,1,338.43
1981,1,2,338.35
1981,1,3,338.34
1981,1,4,338.15
1981,1,5,339.91
1981,1,6,339.75
1981,1,8,338.75
1981,1,9,339.12
1981,1,10,339.04
1981,1,11,339.06
1981,1,12,339.25
1981,1,13,339.62
1981,1,14,339.46
1981,1,15,339.17
1981,1,16,339.03
1981,1,17,339.15
1981,1,18,339.87
1981,1,19,339.47
1981,1,20,339.23
1981,1,21,339.8
1981,1,22,339.64
1981,1,23,339.49
1981,1,24,339.36
1981,1,25,339.34
1981,1,27,339.37
1981,1,28,340.09
1981,1,29,340.03
1981,1,31,339.54
1981,2,1,339.52
1981,2,2,339.5
1981,2,3,339.44
1981,2,4,339.67
1981,2,5,339.58
1981,2,6,340.79
1981,2,7,340.74
1981,2,8,340.51
1981,2,9,341.73
1981,2,10,341.35
1981,2,11,340.21
1981,2,12,340.42
1981,2,13,339.99
1981,2,16,339.97
1981,2,18,340.67
1981,2,19,340.37
1981,2,20,340.22
1981,2,21,339.66
1981,2,22,340.32
1981,2,23,340.76
1981,2,24,341.25
1981,2,25,341.98
1981,2,26,341.64
1981,2,27,341.67
1981,2,28,341.78
1981,3,1,341.55
1981,3,2,341.33
1981,3,3,341.41
1981,3,4,341.06
1981,3,6,341.2
1981,3,7,340.81
1981,3,8,341.16
1981,3,11,340.89
1981,3,12,341.93
1981,3,13,340.41
1981,3,14,340.44
1981,3,16,341.54
1981,3,17,341.51
1981,3,18,341.24
1981,3,19,342.15
1981,3,20,341.56
1981,3,21,341.66
1981,3,22,342.46
1981,3,25,342.8
1981,3,26,342.69
1981,3,27,342.23
1981,3,28,342.25
1981,3,29,342.39
1981,3,30,342.59
1981,3,31,341.92
1981,4,1,341.44
1981,4,2,342.61
1981,4,3,342.68
1981,4,4,342.38
1981,4,5,342.29
1981,4,8,342.57
1981,4,9,342.94
1981,4,10,342.75
1981,4,11,342.53
1981,4,12,342.59
1981,4,13,342.22
1981,4,14,343.07
1981,4,15,342.48
1981,4,16,343.09
1981,4,17,343.96
1981,4,18,343.33
1981,4,19,342.51
1981,4,20,342.63
1981,4,21,342.52
1981,4,22,342.99
1981,4,23,342.46
1981,4,24,342.19
1981,4,25,342.49
1981,4,26,342.25
1981,4,29,342.14
1981,4,30,342.35
1981,5,1,343.4
1981,5,2,343.25
1981,5,3,343.36
1981,5,5,343.11
1981,5,6,342.93
1981,5,7,343.16
1981,5,8,342.93
1981,5,9,342.93
1981,5,10,342.99
1981,5,11,342.99
1981,5,12,343.16
1981,5,13,342.89
1981,5,14,343.18
1981,5,15,343.15
1981,5,16,342.98
1981,5,17,343.04
1981,5,18,342.95
1981,5,19,343.07
1981,5,20,342.93
1981,5,21,342.9
1981,5,22,343.02
1981,5,23,342.77
1981,5,24,342.76
1981,5,25,342.89
1981,5,26,343.02
1981,5,27,343.25
1981,5,28,343.15
1981,5,29,343.06
1981,5,30,342.86
1981,5,31,342.93
1981,6,1,342.38
1981,6,4,343.04
1981,6,5,342.87
1981,6,6,343.15
1981,6,7,343.01
1981,6,8,342.87
1981,6,9,342.74
1981,6,10,342.83
1981,6,11,342.79
1981,6,12,342.81
1981,6,13,342.77
1981,6,15,342.62
1981,6,16,342.81
1981,6,17,342.56
1981,6,18,342.12
1981,6,19,341.98
1981,6,20,342.37
1981,6,21,342.63
1981,6,22,342.12
1981,6,23,342.25
1981,6,24,342.18
1981,6,27,341.71
1981,6,28,342.55
1981,6,29,342.49
1981,6,30,341.44
1981,7,1,341.19
1981,7,2,341.25
1981,7,4,341.39
1981,7,5,341.35
1981,7,6,341.52
1981,7,7,341.52
1981,7,8,341.28
1981,7,9,341.21
1981,7,10,341.27
1981,7,11,340.92
1981,7,12,341.4
1981,7,14,340.87
1981,7,15,340.59
1981,7,16,340.46
1981,7,18,339.4
1981,7,20,341.09
1981,7,22,340.6
1981,7,23,340.54
1981,7,24,340.89
1981,7,25,340.48
1981,7,28,341.26
1981,7,29,340.46
1981,7,30,339.91
1981,7,31,339.73
1981,8,1,339.69
1981,8,2,339.62
1981,8,3,339.74
1981,8,4,338.89
1981,8,5,339.26
1981,8,6,339.4
1981,8,7,338.87
1981,8,8,339.44
1981,8,9,339.39
1981,8,10,339.18
1981,8,11,338.42
1981,8,12,338.99
1981,8,14,339.05
1981,8,15,338.96
1981,8,16,338.64
1981,8,17,338.58
1981,8,18,338.42
1981,8,19,338.15
1981,8,20,338.32
1981,8,24,336.5
1981,8,25,337.69
1981,8,26,336.74
1981,8,27,336.89
1981,8,29,338.14
1981,8,31,338.03
1981,9,1,337.98
1981,9,2,337.84
1981,9,3,337.04
1981,9,4,337.54
1981,9,5,337.18
1981,9,6,337.25
1981,9,7,337.74
1981,9,8,337.02
1981,9,9,336.81
1981,9,10,336.44
1981,9,11,337.36
1981,9,13,337.41
1981,9,14,336.78
1981,9,16,336.21
1981,9,17,336.42
1981,9,18,336.98
1981,9,19,337.71
1981,9,20,337.72
1981,9,21,337.31
1981,9,22,336.93
1981,9,23,337.11
1981,9,24,335.59
1981,9,25,337.04
1981,9,26,336.15
1981,9,28,336.77
1981,9,29,335.85
1981,9,30,335.75
1981,10,1,335.62
1981,10,3,336.7
1981,10,4,336.31
1981,10,5,336.51
1981,10,6,336.53
1981,10,8,336.74
1981,10,9,336.67
1981,10,10,337.11
1981,10,11,337.18
1981,10,12,336.76
1981,10,13,336.79
1981,10,14,336.97
1981,10,15,337.32
1981,10,16,337.17
1981,10,17,337.38
1981,10,19,337.09
1981,10,20,337.55
1981,10,21,337.19
1981,10,22,337.81
1981,10,24,336.46
1981,10,25,336.77
1981,10,26,337.74
1981,10,28,337.86
1981,10,30,337.82
1981,10,31,337.97
1981,11,1,337.71
1981,11,2,337.87
1981,11,3,338.39
1981,11,4,338.46
1981,11,5,338.29
1981,11,6,338.2
1981,11,7,337.99
1981,11,8,338.25
1981,11,9,337.81
1981,11,10,337.72
1981,11,11,338.8
1981,11,12,338.47
1981,11,13,338.67
1981,11,14,338.3
1981,11,15,338.04
1981,11,16,338.07
1981,11,18,338.58
1981,11,19,338.78
1981,11,20,338.63
1981,11,21,338.63
1981,11,23,338.85
1981,11,25,339.43
1981,11,26,339.32
1981,11,27,339.29
1981,11,28,339.26
1981,11,30,339.71
1981,12,3,339.58
1981,12,4,339.9
1981,12,5,339.68
1981,12,6,339.45
1981,12,9,340.19
1981,12,10,339.84
1981,12,11,339.63
1981,12,12,339.39
1981,12,13,339.48
1981,12,14,339.61
1981,12,16,339.63
1981,12,17,340.35
1981,12,18,339.76
1981,12,19,339.87
1981,12,21,339.88
1981,12,22,339.86
1981,12,23,339.95
1981,12,26,340.42
1981,12,27,340.64
1981,12,31,340.52
1982,1,1,340.35
1982,1,2,340.18
1982,1,3,340.5
1982,1,4,340.5
1982,1,7,340.51
1982,1,8,340.61
1982,1,9,340.72
1982,1,10,340.68
1982,1,11,340.62
1982,1,12,340.65
1982,1,13,340.77
1982,1,14,341.0
1982,1,15,340.55
1982,1,16,340.97
1982,1,17,340.79
1982,1,18,340.95
1982,1,19,340.85
1982,1,20,340.87
1982,1,21,340.56
1982,1,22,340.71
1982,1,24,341.18
1982,1,25,341.77
1982,1,26,341.53
1982,1,27,342.04
1982,1,28,342.14
1982,1,29,341.51
1982,1,30,341.26
1982,1,31,341.58
1982,2,1,341.31
1982,2,2,341.41
1982,2,3,341.92
1982,2,4,342.21
1982,2,6,342.05
1982,2,7,342.51
1982,2,8,341.96
1982,2,9,341.56
1982,2,10,341.85
1982,2,11,341.09
1982,2,12,340.94
1982,2,13,341.07
1982,2,14,341.07
1982,2,15,341.36
1982,2,16,341.99
1982,2,17,342.39
1982,2,20,341.17
1982,2,21,341.28
1982,2,23,341.91
1982,2,24,341.75
1982,2,25,342.36
1982,2,26,342.3
1982,2,27,342.08
1982,2,28,342.47
1982,3,3,342.49
1982,3,4,342.69
1982,3,5,343.02
1982,3,6,342.8
1982,3,7,342.2
1982,3,8,341.79
1982,3,9,342.77
1982,3,10,342.63
1982,3,11,343.0
1982,3,13,342.4
1982,3,14,342.05
1982,3,15,342.16
1982,3,16,342.66
1982,3,17,343.1
1982,3,18,342.97
1982,3,19,343.3
1982,3,28,342.83
1982,4,4,343.57
1982,4,6,343.03
1982,4,7,343.05
1982,4,9,343.52
1982,4,10,343.72
1982,4,29,345.23
1982,4,30,345.13
1982,5,1,344.98
1982,5,2,344.73
1982,5,3,344.42
1982,5,4,344.49
1982,5,5,344.58
1982,5,6,343.82
1982,5,8,344.24
1982,5,9,345.02
1982,5,10,345.17
1982,5,11,344.97
1982,5,12,344.82
1982,5,13,345.07
1982,5,14,345.09
1982,5,15,344.26
1982,5,18,344.88
1982,5,19,344.8
1982,5,20,344.73
1982,5,21,344.71
1982,5,22,344.8
1982,5,23,344.79
1982,5,24,344.95
1982,5,25,345.32
1982,5,26,345.13
1982,5,27,344.89
1982,5,28,344.73
1982,5,29,345.01
1982,5,31,344.33
1982,6,1,345.02
1982,6,2,344.37
1982,6,3,344.26
1982,6,4,343.74
1982,6,5,343.63
1982,6,6,344.06
1982,6,7,344.06
1982,6,8,344.22
1982,6,9,344.6
1982,6,10,343.54
1982,6,11,344.11
1982,6,12,343.89
1982,6,13,343.78
1982,6,14,344.18
1982,6,15,344.42
1982,6,17,344.38
1982,6,18,344.13
1982,6,19,344.18
1982,6,20,343.7
1982,6,21,343.35
1982,6,22,343.02
1982,6,23,344.15
1982,6,24,343.54
1982,6,25,343.24
1982,6,26,343.57
1982,6,27,343.67
1982,6,30,343.25
1982,7,1,343.13
1982,7,2,343.43
1982,7,3,343.22
1982,7,4,343.11
1982,7,5,343.1
1982,7,6,343.16
1982,7,7,343.09
1982,7,8,343.03
1982,7,9,342.84
1982,7,10,342.83
1982,7,11,342.9
1982,7,12,342.03
1982,7,13,342.42
1982,7,14,342.12
1982,7,15,342.85
1982,7,16,342.36
1982,7,17,341.77
1982,7,18,342.49
1982,7,20,342.31
1982,7,21,341.65
1982,7,22,341.75
1982,7,23,342.76
1982,7,25,342.2
1982,7,26,342.24
1982,7,27,341.86
1982,7,28,341.04
1982,7,30,342.0
1982,7,31,341.81
1982,8,1,340.87
1982,8,2,341.68
1982,8,3,341.25
1982,8,4,341.41
1982,8,5,341.16
1982,8,6,340.69
1982,8,7,341.07
1982,8,8,340.96
1982,8,9,341.01
1982,8,11,340.41
1982,8,13,340.75
1982,8,14,340.39
1982,8,15,340.7
1982,8,16,340.57
1982,8,17,340.41
1982,8,19,340.72
1982,8,21,340.52
1982,8,22,340.4
1982,8,23,338.93
1982,8,25,339.08
1982,8,26,338.59
1982,8,28,340.32
1982,8,29,338.99
1982,8,30,337.32
1982,8,31,338.89
1982,9,2,339.62
1982,9,3,339.42
1982,9,4,339.6
1982,9,5,338.85
1982,9,6,338.46
1982,9,8,339.1
1982,9,9,338.87
1982,9,10,338.67
1982,9,11,339.02
1982,9,14,338.89
1982,9,17,339.01
1982,9,18,339.37
1982,9,22,336.97
1982,9,23,337.26
1982,9,24,337.37
1982,9,25,337.79
1982,9,26,337.6
1982,9,27,337.76
1982,9,28,336.81
1982,9,29,337.36
1982,9,30,337.61
1982,10,1,337.82
1982,10,2,338.35
1982,10,4,337.48
1982,10,6,337.49
1982,10,8,338.4
1982,10,9,338.7
1982,10,10,338.31
1982,10,11,337.55
1982,10,12,338.67
1982,10,13,338.34
1982,10,14,337.73
1982,10,16,337.76
1982,10,17,338.0
1982,10,18,338.37
1982,10,19,338.31
1982,10,20,338.25
1982,10,21,338.6
1982,10,22,338.46
1982,10,23,338.21
1982,10,24,338.05
1982,10,26,339.04
1982,10,27,339.57
1982,10,28,339.53
1982,10,29,339.27
1982,10,30,340.35
1982,10,31,338.81
1982,11,2,338.47
1982,11,3,338.56
1982,11,4,338.97
1982,11,5,339.28
1982,11,6,339.3
1982,11,7,339.01
1982,11,8,338.98
1982,11,9,338.74
1982,11,10,339.26
1982,11,11,339.19
1982,11,12,339.23
1982,11,13,339.51
1982,11,14,339.56
1982,11,18,339.31
1982,11,20,339.43
1982,11,21,339.81
1982,11,23,340.44
1982,11,24,339.79
1982,11,25,340.81
1982,11,26,340.51
1982,11,27,339.64
1982,11,28,339.61
1982,11,29,339.62
1982,11,30,339.66
1982,12,1,339.62
1982,12,3,339.87
1982,12,4,339.84
1982,12,5,340.3
1982,12,6,340.22
1982,12,7,339.89
1982,12,8,340.83
1982,12,9,340.79
1982,12,11,340.62
1982,12,13,340.54
1982,12,14,340.43
1982,12,15,340.5
1982,12,16,341.0
1982,12,17,340.74
1982,12,18,340.95
1982,12,19,341.37
1982,12,20,340.98
1982,12,21,341.37
1982,12,22,341.1
1982,12,23,340.8
1982,12,24,341.33
1982,12,25,341.76
1982,12,26,341.77
1982,12,28,340.99
1982,12,29,341.14
1982,12,30,341.41
1983,1,1,341.23
1983,1,3,341.06
1983,1,4,341.12
1983,1,5,342.29
1983,1,6,341.78
1983,1,7,341.55
1983,1,8,341.67
1983,1,11,341.75
1983,1,12,342.02
1983,1,13,341.85
1983,1,14,342.03
1983,1,15,342.68
1983,1,16,341.49
1983,1,17,341.32
1983,1,18,341.01
1983,1,19,340.84
1983,1,20,341.44
1983,1,21,341.6
1983,1,22,341.53
1983,1,23,341.52
1983,1,24,341.12
1983,1,25,341.11
1983,1,26,341.89
1983,1,27,341.97
1983,1,28,342.25
1983,1,29,341.47
1983,1,30,341.45
1983,1,31,341.47
1983,2,1,342.19
1983,2,2,342.34
1983,2,4,342.38
1983,2,7,342.23
1983,2,8,341.97
1983,2,10,343.2
1983,2,11,342.79
1983,2,12,343.13
1983,2,13,342.98
1983,2,14,342.84
1983,2,15,343.38
1983,2,16,343.17
1983,2,17,342.49
1983,2,18,343.01
1983,2,19,342.69
1983,2,20,342.74
1983,2,21,342.6
1983,2,22,342.3
1983,2,23,343.25
1983,2,24,343.31
1983,2,25,342.56
1983,2,26,343.64
1983,2,27,343.49
1983,2,28,342.86
1983,3,1,342.01
1983,3,2,342.93
1983,3,3,342.69
1983,3,4,342.08
1983,3,5,342.08
1983,3,6,343.49
1983,3,7,342.88
1983,3,8,342.38
1983,3,9,342.59
1983,3,10,342.09
1983,3,11,342.07
1983,3,12,342.05
1983,3,13,343.15
1983,3,14,343.57
1983,3,15,343.88
1983,3,16,344.02
1983,3,18,343.46
1983,3,19,343.56
1983,3,21,345.75
1983,3,23,345.72
1983,3,25,345.47
1983,3,26,343.79
1983,3,27,342.95
1983,3,28,343.1
1983,3,29,344.06
1983,3,30,344.84
1983,3,31,343.57
1983,4,2,344.99
1983,4,4,344.96
1983,4,5,344.39
1983,4,6,344.37
1983,4,7,345.04
1983,4,8,345.04
1983,4,9,345.55
1983,4,12,344.85
1983,4,13,344.88
1983,4,15,345.62
1983,4,16,345.45
1983,4,19,345.83
1983,4,20,345.83
1983,4,21,345.43
1983,4,22,345.79
1983,4,23,345.73
1983,4,24,345.73
1983,4,25,345.84
1983,4,26,345.67
1983,4,27,345.88
1983,4,28,345.87
1983,4,29,346.29
1983,4,30,346.25
1983,5,1,346.3
1983,5,3,345.87
1983,5,5,344.06
1983,5,6,346.32
1983,5,7,346.33
1983,5,8,346.33
1983,5,9,346.03
1983,5,11,345.33
1983,5,12,346.44
1983,5,13,345.93
1983,5,14,346.26
1983,5,15,346.42
1983,5,16,346.44
1983,5,17,346.53
1983,5,18,346.55
1983,5,19,346.36
1983,5,20,346.37
1983,5,21,346.35
1983,5,22,346.59
1983,5,23,345.94
1983,5,24,345.1
1983,5,25,346.42
1983,5,26,346.48
1983,5,27,346.58
1983,5,28,346.14
1983,5,29,346.06
1983,5,30,346.0
1983,5,31,346.17
1983,6,1,346.21
1983,6,2,346.04
1983,6,3,345.87
1983,6,6,346.06
1983,6,7,346.16
1983,6,8,346.38
1983,6,9,346.2
1983,6,11,346.37
1983,6,12,345.86
1983,6,13,345.88
1983,6,15,346.15
1983,6,18,345.52
1983,6,19,345.23
1983,6,23,345.21
1983,6,24,345.74
1983,6,25,345.91
1983,6,26,345.26
1983,6,27,345.07
1983,6,29,344.69
1983,6,30,345.56
1983,7,1,345.01
1983,7,3,345.05
1983,7,4,344.4
1983,7,5,345.33
1983,7,6,345.58
1983,7,7,345.42
1983,7,8,345.43
1983,7,9,344.98
1983,7,11,344.99
1983,7,13,343.82
1983,7,14,344.65
1983,7,15,343.04
1983,7,19,344.1
1983,7,20,344.28
1983,7,21,344.56
1983,7,22,344.14
1983,7,24,344.34
1983,7,25,344.21
1983,7,26,344.0
1983,7,29,342.91
1983,7,30,343.16
1983,7,31,342.35
1983,8,1,343.74
1983,8,2,343.31
1983,8,3,341.73
1983,8,4,343.32
1983,8,5,343.25
1983,8,6,344.01
1983,8,14,341.59
1983,8,15,342.48
1983,8,18,342.44
1983,8,20,342.82
1983,8,23,341.89
1983,8,24,342.39
1983,8,25,342.71
1983,8,26,340.73
1983,8,27,342.53
1983,8,28,342.24
1983,9,2,340.42
1983,9,3,340.28
1983,9,4,340.76
1983,9,8,340.5
1983,9,9,340.29
1983,9,10,340.31
1983,9,16,340.87
1983,9,17,339.87
1983,9,18,339.81
1983,9,19,340.25
1983,9,22,340.26
1983,9,23,340.62
1983,9,24,341.22
1983,9,29,340.95
1983,9,30,340.43
1983,10,1,340.03
1983,10,2,339.96
1983,10,3,340.39
1983,10,5,340.0
1983,10,6,340.04
1983,10,7,340.09
1983,10,8,340.3
1983,10,9,340.34
